gene_name,module,supermodule,dim_1,dim_2,cluster,module_id
STK17A,1,1,-10.48367006778717,-6.469467106318816,NeuralProgenitors,NeuralProgenitors1
ACTN2,1,1,-11.420484375953674,-5.203388365960463,NeuralProgenitors,NeuralProgenitors1
SGMS1,3,2,8.646649527549744,7.229188141369478,NeuralProgenitors,NeuralProgenitors3
AC105052.4,4,2,9.551924872398377,3.798799690746919,NeuralProgenitors,NeuralProgenitors4
SYT11,1,1,-10.047964406013488,-6.395374122119292,NeuralProgenitors,NeuralProgenitors1
PCBP1,1,1,-10.075338673591613,-6.563619676089629,NeuralProgenitors,NeuralProgenitors1
PABPN1,1,1,-10.59890682697296,-7.157633843875273,NeuralProgenitors,NeuralProgenitors1
PLCB1,1,1,-11.304214787483215,-4.612863305068358,NeuralProgenitors,NeuralProgenitors1
PEG10,1,1,-10.161335778236388,-6.461480560756072,NeuralProgenitors,NeuralProgenitors1
GPR37L1,6,2,6.456432509422302,3.1377708287474073,NeuralProgenitors,NeuralProgenitors6
HSPA6,1,1,-12.97206528186798,-4.9944331525329195,NeuralProgenitors,NeuralProgenitors1
NEAT1,2,1,-11.014438939094543,-8.215929570651397,NeuralProgenitors,NeuralProgenitors2
LAPTM4B,1,1,-11.409688305854797,-6.408228579020842,NeuralProgenitors,NeuralProgenitors1
KANK1,6,2,6.744970488548279,4.0481645436521925,NeuralProgenitors,NeuralProgenitors6
SPATA13,1,1,-11.410465550422668,-4.919221983800425,NeuralProgenitors,NeuralProgenitors1
JMJD1C,1,1,-10.976449799537658,-4.139868977523192,NeuralProgenitors,NeuralProgenitors1
HBA1,2,1,-11.628597569465636,-7.689431968188628,NeuralProgenitors,NeuralProgenitors2
RALYL,4,2,8.243142294883729,4.110173401379243,NeuralProgenitors,NeuralProgenitors4
CPNE8,1,1,-10.198507618904113,-5.3296713559392535,NeuralProgenitors,NeuralProgenitors1
DNAJB1,1,1,-12.95909388065338,-5.041292357302054,NeuralProgenitors,NeuralProgenitors1
GLS,1,1,-11.323350739479064,-4.536539080596312,NeuralProgenitors,NeuralProgenitors1
MACF1,1,1,-10.909762215614318,-4.400585654235228,NeuralProgenitors,NeuralProgenitors1
TMEM30A,1,1,-12.15203936100006,-6.075470629191741,NeuralProgenitors,NeuralProgenitors1
PRNP,1,1,-10.616401982307433,-6.138611379123076,NeuralProgenitors,NeuralProgenitors1
ARHGAP5,1,1,-11.289676022529601,-4.864578413820609,NeuralProgenitors,NeuralProgenitors1
AC013265.1,5,2,5.884023833274841,4.501374420666353,NeuralProgenitors,NeuralProgenitors5
PAWR,1,1,-11.572258782386779,-5.1846934883359515,NeuralProgenitors,NeuralProgenitors1
MT-ND4,2,1,-10.748120617866515,-8.069166722751007,NeuralProgenitors,NeuralProgenitors2
UTRN,5,2,7.350249457359314,4.364327606701509,NeuralProgenitors,NeuralProgenitors5
SH3PXD2A,2,1,-12.24453670978546,-7.509639087176665,NeuralProgenitors,NeuralProgenitors2
CACNG8,4,2,10.01060311794281,4.953622993969575,NeuralProgenitors,NeuralProgenitors4
KLRC2,4,2,9.023305106163026,3.9118472905393995,NeuralProgenitors,NeuralProgenitors4
RASSF8,1,1,-11.241367173194885,-5.138793396807059,NeuralProgenitors,NeuralProgenitors1
AIRE,2,1,-12.244826626777648,-7.645586553073271,NeuralProgenitors,NeuralProgenitors2
ATP5MC1,2,1,-11.16226418018341,-9.742840590930328,NeuralProgenitors,NeuralProgenitors2
SNN,1,1,-10.290145230293273,-6.458934011912688,NeuralProgenitors,NeuralProgenitors1
GNB4,5,2,6.223941016197204,5.343359169506685,NeuralProgenitors,NeuralProgenitors5
MAFF,1,1,-12.152439904212951,-5.672126296019896,NeuralProgenitors,NeuralProgenitors1
ANO6,1,1,-11.624358963966369,-5.433586957908019,NeuralProgenitors,NeuralProgenitors1
CHRM3,4,2,8.114700484275819,4.128124413036958,NeuralProgenitors,NeuralProgenitors4
NDUFB8,2,1,-11.776382279396056,-9.894322696185455,NeuralProgenitors,NeuralProgenitors2
SLC2A13,1,1,-11.38590748310089,-4.81457016900812,NeuralProgenitors,NeuralProgenitors1
AP001439.1,1,1,-12.580037426948547,-5.176941844678267,NeuralProgenitors,NeuralProgenitors1
HSPD1,1,1,-12.884658646583556,-5.104905056810721,NeuralProgenitors,NeuralProgenitors1
ETS1,1,1,-12.073572945594787,-5.7813220648530566,NeuralProgenitors,NeuralProgenitors1
SESN3,5,2,7.00788037776947,4.640512642407075,NeuralProgenitors,NeuralProgenitors5
FBLN2,6,2,6.4845496892929075,3.392481979870454,NeuralProgenitors,NeuralProgenitors6
SCUBE2,5,2,6.888465094566345,5.244778809094087,NeuralProgenitors,NeuralProgenitors5
PCSK1N,6,2,6.02929322719574,2.878140625500337,NeuralProgenitors,NeuralProgenitors6
METTL7A,6,2,6.891080069541931,3.603059944653169,NeuralProgenitors,NeuralProgenitors6
RRAD,1,1,-12.431874108314513,-5.647677662825926,NeuralProgenitors,NeuralProgenitors1
METRN,6,2,5.937799620628357,2.926417526745454,NeuralProgenitors,NeuralProgenitors6
CNP,5,2,6.309948134422302,5.843664345287935,NeuralProgenitors,NeuralProgenitors5
HSP90AA1,1,1,-12.83953125476837,-5.1208826182845675,NeuralProgenitors,NeuralProgenitors1
MYO9B,1,1,-11.277000737190246,-4.880342378324612,NeuralProgenitors,NeuralProgenitors1
PPP3CA,1,1,-11.067894291877746,-4.93014753893648,NeuralProgenitors,NeuralProgenitors1
STMN4,1,1,-10.26072437763214,-6.375211062884673,NeuralProgenitors,NeuralProgenitors1
SAPCD2,6,2,6.331768202781677,3.1065570683714308,NeuralProgenitors,NeuralProgenitors6
ELK3,1,1,-12.016681027412414,-6.098051491237029,NeuralProgenitors,NeuralProgenitors1
FAM126A,5,2,6.584510016441345,5.81619184925522,NeuralProgenitors,NeuralProgenitors5
MPP6,1,1,-11.600774598121642,-5.987422886348113,NeuralProgenitors,NeuralProgenitors1
FAT1,1,1,-11.629703831672668,-5.056943106508597,NeuralProgenitors,NeuralProgenitors1
LINC01003,5,2,5.823546576499939,4.399068054699556,NeuralProgenitors,NeuralProgenitors5
GPR158,1,1,-11.671507668495178,-5.040459196126803,NeuralProgenitors,NeuralProgenitors1
DNAJA4,1,1,-12.890720200538635,-5.074692103124007,NeuralProgenitors,NeuralProgenitors1
RNF187,6,2,5.851596999168396,2.8669864506956495,NeuralProgenitors,NeuralProgenitors6
STAT3,3,2,10.171893286705018,5.4282352299925245,NeuralProgenitors,NeuralProgenitors3
SGMS2,1,1,-12.18732817173004,-5.397808077788695,NeuralProgenitors,NeuralProgenitors1
AC107021.1,1,1,-12.627825093269347,-5.206130716061934,NeuralProgenitors,NeuralProgenitors1
FBXO7,6,2,6.576475310325622,3.1998340459104933,NeuralProgenitors,NeuralProgenitors6
PAX8-AS1,2,1,-11.57043535709381,-9.038245501971588,NeuralProgenitors,NeuralProgenitors2
IFITM3,2,1,-11.421102833747863,-8.676423850512847,NeuralProgenitors,NeuralProgenitors2
MT-ND3,2,1,-10.694682908058166,-8.1293383269075,NeuralProgenitors,NeuralProgenitors2
BCAT1,1,1,-10.386863541603088,-5.61277908370529,NeuralProgenitors,NeuralProgenitors1
APP,1,1,-11.442835164070129,-4.830461124933108,NeuralProgenitors,NeuralProgenitors1
ABI1,1,1,-11.576119256019592,-5.701550963378295,NeuralProgenitors,NeuralProgenitors1
GNG12,1,1,-11.048160862922668,-6.382988634562834,NeuralProgenitors,NeuralProgenitors1
HK2,1,1,-10.16814215183258,-5.4030917315248095,NeuralProgenitors,NeuralProgenitors1
HES4,1,1,-10.721228432655334,-5.805464330172881,NeuralProgenitors,NeuralProgenitors1
FZD8,1,1,-10.155147385597228,-6.051114621615752,NeuralProgenitors,NeuralProgenitors1
NDUFS5,2,1,-11.236018967628478,-9.656505408740387,NeuralProgenitors,NeuralProgenitors2
UNC5A,2,1,-10.962812733650207,-7.444368901706084,NeuralProgenitors,NeuralProgenitors2
DANCR,2,1,-11.928789448738097,-9.421470942950592,NeuralProgenitors,NeuralProgenitors2
CREB5,1,1,-10.952075791358947,-4.024569871878966,NeuralProgenitors,NeuralProgenitors1
COX5A,2,1,-11.305013012886047,-9.590831580615387,NeuralProgenitors,NeuralProgenitors2
CREM,1,1,-10.289847207069396,-5.8007400064233385,NeuralProgenitors,NeuralProgenitors1
TSC22D1,6,2,6.197343039512634,2.960864719891206,NeuralProgenitors,NeuralProgenitors6
HIF3A,4,2,9.208125281333924,4.739442047619478,NeuralProgenitors,NeuralProgenitors4
KCNMB2,3,2,8.739557433128358,5.604536232494966,NeuralProgenitors,NeuralProgenitors3
PMP2,2,1,-11.24258120059967,-7.2813666491273485,NeuralProgenitors,NeuralProgenitors2
FERMT1,4,2,9.075249838829041,4.121150192761079,NeuralProgenitors,NeuralProgenitors4
TM4SF1,2,1,-12.1680997133255,-7.974079432940825,NeuralProgenitors,NeuralProgenitors2
MIR99AHG,3,2,9.116164374351502,6.335299667858735,NeuralProgenitors,NeuralProgenitors3
PDZD2,4,2,8.958872961997987,4.878754791760103,NeuralProgenitors,NeuralProgenitors4
SOX5,3,2,8.709212470054627,6.290292915844575,NeuralProgenitors,NeuralProgenitors3
CSMD3,3,2,8.787731337547303,6.006885704540864,NeuralProgenitors,NeuralProgenitors3
TNC,1,1,-11.510369133949279,-7.095233502841338,NeuralProgenitors,NeuralProgenitors1
ATP10B,5,2,7.548131155967712,6.212921318554536,NeuralProgenitors,NeuralProgenitors5
SCN1A,3,2,9.416950392723084,5.742137131237642,NeuralProgenitors,NeuralProgenitors3
TRIO,1,1,-11.306845498085021,-5.298331710553511,NeuralProgenitors,NeuralProgenitors1
ZFPM2,3,2,8.817873167991639,5.66602152302231,NeuralProgenitors,NeuralProgenitors3
GRIA4,3,2,9.228828597068787,5.543111977123872,NeuralProgenitors,NeuralProgenitors3
FRMD5,1,1,-11.422850918769836,-5.616826298690184,NeuralProgenitors,NeuralProgenitors1
CDH20,5,2,7.608640837669372,6.424617943310396,NeuralProgenitors,NeuralProgenitors5
NCAM2,5,2,7.915545630455017,5.865554985546724,NeuralProgenitors,NeuralProgenitors5
SMOC1,4,2,7.789439368247986,4.233134445690767,NeuralProgenitors,NeuralProgenitors4
DMD,3,2,8.723015952110291,6.396272835278169,NeuralProgenitors,NeuralProgenitors3
ZCCHC24,4,2,8.430762457847596,4.37766474201645,NeuralProgenitors,NeuralProgenitors4
MPPED2,4,2,9.298710989952088,4.91943949177231,NeuralProgenitors,NeuralProgenitors4
CSRNP3,4,2,8.62683026790619,4.819982704662935,NeuralProgenitors,NeuralProgenitors4
CNTN3,4,2,8.682675528526307,3.928769287609712,NeuralProgenitors,NeuralProgenitors4
ERBB4,3,2,8.391227889060975,6.635739502453462,NeuralProgenitors,NeuralProgenitors3
EMILIN3,4,2,8.765625166893006,3.6822864384886183,NeuralProgenitors,NeuralProgenitors4
NRXN1,3,2,8.464024710655213,5.841822800182954,NeuralProgenitors,NeuralProgenitors3
ANKRD55,4,2,9.26264684200287,4.183929619335786,NeuralProgenitors,NeuralProgenitors4
TNRC6B,3,2,9.325335669517518,5.178592857861177,NeuralProgenitors,NeuralProgenitors3
POU6F2,4,2,9.150152373313905,4.746128258251802,NeuralProgenitors,NeuralProgenitors4
PLD5,5,2,6.915768790245056,7.007846054577485,NeuralProgenitors,NeuralProgenitors5
DOCK5,5,2,7.227969336509704,5.945354637646333,NeuralProgenitors,NeuralProgenitors5
ACACB,4,2,9.511413741111756,4.740112480663911,NeuralProgenitors,NeuralProgenitors4
ARL4C,2,1,-11.488792252540588,-7.7860122351411425,NeuralProgenitors,NeuralProgenitors2
MAP3K1,4,2,9.099297690391541,4.476294693493501,NeuralProgenitors,NeuralProgenitors4
ZIC1,4,2,8.578644919395447,3.525439438366548,NeuralProgenitors,NeuralProgenitors4
KLF12,4,2,8.092497038841248,3.6402904362913526,NeuralProgenitors,NeuralProgenitors4
PCDH9,5,2,7.700256514549255,6.148845848583833,NeuralProgenitors,NeuralProgenitors5
SPRY2,1,1,-11.191674065589904,-6.163687291598662,NeuralProgenitors,NeuralProgenitors1
FABP5,2,1,-11.518471550941467,-8.7133124499086,NeuralProgenitors,NeuralProgenitors2
CDH10,3,2,8.773047614097596,5.560983833813325,NeuralProgenitors,NeuralProgenitors3
SPRY4-AS1,4,2,8.050529646873475,3.5086461873289503,NeuralProgenitors,NeuralProgenitors4
ESRRG,3,2,8.925651717185975,5.557069000744478,NeuralProgenitors,NeuralProgenitors3
CADM2,5,2,7.914173293113708,5.9750234456297315,NeuralProgenitors,NeuralProgenitors5
TMEM132C,3,2,9.325389075279237,6.0993825764891065,NeuralProgenitors,NeuralProgenitors3
RPL13,2,1,-11.350420784950256,-10.238628211474762,NeuralProgenitors,NeuralProgenitors2
ITGA8,5,2,6.4004718542099,4.571259674572603,NeuralProgenitors,NeuralProgenitors5
VCAN,4,2,7.878333258628845,4.534308609509126,NeuralProgenitors,NeuralProgenitors4
RDH10,2,1,-12.001473736763,-7.925742450213774,NeuralProgenitors,NeuralProgenitors2
OPHN1,5,2,7.783741164207458,4.961877045178071,NeuralProgenitors,NeuralProgenitors5
KIAA0040,1,1,-10.429675889015197,-5.418716850734099,NeuralProgenitors,NeuralProgenitors1
SNTG1,3,2,8.982437300682069,6.60476606800522,NeuralProgenitors,NeuralProgenitors3
CAMK2D,1,1,-11.106529068946838,-5.205465796447142,NeuralProgenitors,NeuralProgenitors1
KIF13A,3,2,8.883744406700135,6.291217026257173,NeuralProgenitors,NeuralProgenitors3
TAFA2,3,2,9.070475745201112,5.965637383007661,NeuralProgenitors,NeuralProgenitors3
TNFRSF12A,2,1,-11.787071537971496,-8.90899092242752,NeuralProgenitors,NeuralProgenitors2
RIN2,4,2,8.755664038658143,4.971413788342134,NeuralProgenitors,NeuralProgenitors4
XAF1,4,2,9.131802725791932,4.902977165722505,NeuralProgenitors,NeuralProgenitors4
RERE,4,2,8.762234854698182,5.068424400829927,NeuralProgenitors,NeuralProgenitors4
HIP1R,4,2,9.844474959373475,4.429273781323091,NeuralProgenitors,NeuralProgenitors4
MATN2,1,1,-11.31799395084381,-5.176716241097792,NeuralProgenitors,NeuralProgenitors1
RAB3IP,1,1,-10.155763459205627,-4.990388001358851,NeuralProgenitors,NeuralProgenitors1
KIAA1211L,1,1,-10.469106984138488,-4.854758600747927,NeuralProgenitors,NeuralProgenitors1
BX284613.2,3,2,8.729603934288026,6.966005501293794,NeuralProgenitors,NeuralProgenitors3
LINC01322,5,2,7.7816383123397825,5.024888214611665,NeuralProgenitors,NeuralProgenitors5
FGF12,5,2,7.974357771873474,5.658474144482271,NeuralProgenitors,NeuralProgenitors5
ACTB,2,1,-10.938442063331603,-9.477598491168365,NeuralProgenitors,NeuralProgenitors2
GADD45B,1,1,-10.827769112586974,-6.2141796974900805,NeuralProgenitors,NeuralProgenitors1
YBX3,1,1,-10.178670716285705,-5.4369635014299,NeuralProgenitors,NeuralProgenitors1
RORA,3,2,8.586341071128846,6.1887285084959425,NeuralProgenitors,NeuralProgenitors3
SLC8A1,3,2,8.422052550315858,5.89582937672104,NeuralProgenitors,NeuralProgenitors3
PVT1,1,1,-11.890590500831603,-6.55660289809738,NeuralProgenitors,NeuralProgenitors1
SPOCK3,5,2,7.208241629600525,6.412441429638521,NeuralProgenitors,NeuralProgenitors5
GAP43,2,1,-11.47555477619171,-8.065687480426178,NeuralProgenitors,NeuralProgenitors2
CTNND2,3,2,8.670126128196717,6.36525076343979,NeuralProgenitors,NeuralProgenitors3
CCDC144A,4,2,10.161518263816834,4.564633545422212,NeuralProgenitors,NeuralProgenitors4
KIF19,4,2,9.30510346889496,3.8337032170530714,NeuralProgenitors,NeuralProgenitors4
ZMYND8,5,2,7.637399840354919,4.74305838062729,NeuralProgenitors,NeuralProgenitors5
CHD9,3,2,9.330660033226014,5.519957718395845,NeuralProgenitors,NeuralProgenitors3
OPCML,3,2,8.500233817100526,6.871360001110689,NeuralProgenitors,NeuralProgenitors3
ACTG1,2,1,-11.065374207496642,-9.379467788195953,NeuralProgenitors,NeuralProgenitors2
GLCCI1,5,2,7.947604346275329,5.042797264599458,NeuralProgenitors,NeuralProgenitors5
CSMD1,3,2,8.53382604122162,6.622597870373384,NeuralProgenitors,NeuralProgenitors3
S100A16,2,1,-11.877084565162658,-8.76445728824173,NeuralProgenitors,NeuralProgenitors2
TACC2,3,2,8.926412749290467,5.354586777233735,NeuralProgenitors,NeuralProgenitors3
NTN4,3,2,10.108289885520936,6.411669907116548,NeuralProgenitors,NeuralProgenitors3
AKT3,3,2,8.177989172935487,6.086183723950044,NeuralProgenitors,NeuralProgenitors3
FOSL1,1,1,-11.776346039772033,-6.27766698882614,NeuralProgenitors,NeuralProgenitors1
GABRB1,4,2,8.76668565273285,3.929095444225923,NeuralProgenitors,NeuralProgenitors4
NOS1,3,2,9.320807623863221,6.144633469128267,NeuralProgenitors,NeuralProgenitors3
CLASP2,5,2,7.541740584373474,5.880986389660493,NeuralProgenitors,NeuralProgenitors5
ZYX,1,1,-10.625326466560363,-6.824535193896636,NeuralProgenitors,NeuralProgenitors1
KAT2B,4,2,8.83770673274994,4.92955797626938,NeuralProgenitors,NeuralProgenitors4
EIF3J,2,1,-11.98889524936676,-8.07938796565567,NeuralProgenitors,NeuralProgenitors2
GADD45A,1,1,-10.380768609046935,-6.1556798844102465,NeuralProgenitors,NeuralProgenitors1
AL589740.1,5,2,7.566867041587829,6.452233490490571,NeuralProgenitors,NeuralProgenitors5
PHACTR3,4,2,8.593578505516053,5.092673477673189,NeuralProgenitors,NeuralProgenitors4
CHST9,5,2,8.055727171897889,5.737311539196626,NeuralProgenitors,NeuralProgenitors5
HMGA1,2,1,-11.425162625312804,-7.347783627963408,NeuralProgenitors,NeuralProgenitors2
WWP2,4,2,9.417727637290955,4.7914554448362745,NeuralProgenitors,NeuralProgenitors4
DOCK9,4,2,8.99296967983246,4.889559921764985,NeuralProgenitors,NeuralProgenitors4
KCND2,3,2,8.248485732078553,6.224038300060884,NeuralProgenitors,NeuralProgenitors3
SEZ6L,3,2,8.27738015651703,5.699245628857271,NeuralProgenitors,NeuralProgenitors3
SAMHD1,6,2,7.226368117332458,3.6874210210081495,NeuralProgenitors,NeuralProgenitors6
AC004158.1,4,2,8.247596907615662,4.632958588146821,NeuralProgenitors,NeuralProgenitors4
MAGI2,5,2,7.2670509099960325,6.31509321644272,NeuralProgenitors,NeuralProgenitors5
KSR2,4,2,9.041253256797791,4.688454803967134,NeuralProgenitors,NeuralProgenitors4
C10orf90,3,2,8.278276610374451,5.709984001660005,NeuralProgenitors,NeuralProgenitors3
SLIT2,4,2,9.319943594932557,4.265162643932954,NeuralProgenitors,NeuralProgenitors4
BPTF,4,2,8.947327780723572,4.800632652783052,NeuralProgenitors,NeuralProgenitors4
MAGI1,5,2,6.929867911338806,6.961013969921724,NeuralProgenitors,NeuralProgenitors5
ADARB2,3,2,8.4375812292099,6.278060135388032,NeuralProgenitors,NeuralProgenitors3
GRIA2,4,2,8.503245520591737,4.869108376049653,NeuralProgenitors,NeuralProgenitors4
FGF14,3,2,8.977276968955994,6.934415993237153,NeuralProgenitors,NeuralProgenitors3
CLIC4,1,1,-11.194091629981994,-5.442957523322447,NeuralProgenitors,NeuralProgenitors1
CD63,2,1,-11.706051182746886,-8.850426974749908,NeuralProgenitors,NeuralProgenitors2
ZNF462,3,2,8.453255820274354,5.359797653698579,NeuralProgenitors,NeuralProgenitors3
GALR1,1,1,-10.34776051044464,-4.927029172933444,NeuralProgenitors,NeuralProgenitors1
IARS,1,1,-11.671657872200011,-6.053299489474639,NeuralProgenitors,NeuralProgenitors1
ZMAT1,4,2,8.051963019371033,3.5242549748655714,NeuralProgenitors,NeuralProgenitors4
PPP2R2B,5,2,6.236449408531189,5.386910614514009,NeuralProgenitors,NeuralProgenitors5
UBASH3B,1,1,-10.576855969429015,-5.212971660352095,NeuralProgenitors,NeuralProgenitors1
TNRC6C,4,2,9.248916792869569,4.933040794872896,NeuralProgenitors,NeuralProgenitors4
ATP13A4,4,2,8.244486975669862,4.838485893749849,NeuralProgenitors,NeuralProgenitors4
LINC00342,3,2,9.42150800228119,5.33032530262436,NeuralProgenitors,NeuralProgenitors3
KAZN,5,2,6.87455575466156,5.361841377758638,NeuralProgenitors,NeuralProgenitors5
ELL2,1,1,-11.147463154792785,-5.5411264328721606,NeuralProgenitors,NeuralProgenitors1
PTMA,2,1,-11.851740670204162,-9.523498836016998,NeuralProgenitors,NeuralProgenitors2
FCHSD2,3,2,8.517166304588319,5.396972832226411,NeuralProgenitors,NeuralProgenitors3
KCNMB2-AS1,4,2,7.970277953147888,3.7296249242063917,NeuralProgenitors,NeuralProgenitors4
GRID2,3,2,8.776056456565858,7.068700966381685,NeuralProgenitors,NeuralProgenitors3
AKAP12,1,1,-11.576958966255187,-6.6714282660249316,NeuralProgenitors,NeuralProgenitors1
PIK3R1,5,2,7.7231523275375364,5.311824974560396,NeuralProgenitors,NeuralProgenitors5
AC007389.1,6,2,7.3829519033432005,3.283846077465669,NeuralProgenitors,NeuralProgenitors6
VIPR2,4,2,9.153249907493592,4.524460968517915,NeuralProgenitors,NeuralProgenitors4
DSCAM,3,2,7.996186423301697,6.140380081677095,NeuralProgenitors,NeuralProgenitors3
RFTN2,5,2,7.266355681419372,5.801157173657075,NeuralProgenitors,NeuralProgenitors5
NCAM1,5,2,7.739253211021423,5.067462143444673,NeuralProgenitors,NeuralProgenitors5
CRB1,5,2,6.728591132164001,5.314749893688814,NeuralProgenitors,NeuralProgenitors5
JAKMIP2,4,2,8.067378211021424,3.484788116955415,NeuralProgenitors,NeuralProgenitors4
CSGALNACT1,3,2,8.120749640464783,6.089746651196138,NeuralProgenitors,NeuralProgenitors3
ADGRB3,3,2,8.39610402584076,6.579238113903657,NeuralProgenitors,NeuralProgenitors3
ZNF704,3,2,8.940491843223572,5.716339287304536,NeuralProgenitors,NeuralProgenitors3
TLN2,5,2,7.583525824546814,6.257258591198579,NeuralProgenitors,NeuralProgenitors5
MAPK10,3,2,7.964721846580505,6.640347656750337,NeuralProgenitors,NeuralProgenitors3
SHISA9,1,1,-10.092648339271545,-4.92825318458189,NeuralProgenitors,NeuralProgenitors1
IPO7,1,1,-11.908664059638976,-6.543429794764861,NeuralProgenitors,NeuralProgenitors1
NFIA,5,2,8.106535124778748,5.656368431591646,NeuralProgenitors,NeuralProgenitors5
NPAS3,3,2,8.815704512596131,7.070908722424165,NeuralProgenitors,NeuralProgenitors3
LINC01006,4,2,9.390467810630799,3.607168373608247,NeuralProgenitors,NeuralProgenitors4
RAPGEF4,3,2,8.350560355186463,5.392772850536958,NeuralProgenitors,NeuralProgenitors3
TBC1D5,3,2,9.035945105552674,5.383451637768403,NeuralProgenitors,NeuralProgenitors3
ZBTB20,3,2,8.021491217613221,6.126972374462739,NeuralProgenitors,NeuralProgenitors3
APCDD1,6,2,7.146600890159607,4.01311510517563,NeuralProgenitors,NeuralProgenitors6
BBS9,5,2,6.016788649559021,4.65376394703354,NeuralProgenitors,NeuralProgenitors5
AMZ1,4,2,8.208984541893006,5.06659239246811,NeuralProgenitors,NeuralProgenitors4
EIF4A1,2,1,-11.936014485359191,-8.47906977222,NeuralProgenitors,NeuralProgenitors2
AC132153.1,3,2,9.604129958152772,5.91621511890854,NeuralProgenitors,NeuralProgenitors3
DEC1,1,1,-11.499017071723937,-7.133993688083037,NeuralProgenitors,NeuralProgenitors1
SOX6,5,2,7.459962058067322,5.635267433666841,NeuralProgenitors,NeuralProgenitors5
LINC00513,1,1,-12.067838025093078,-5.838799717879637,NeuralProgenitors,NeuralProgenitors1
PBX1,4,2,8.583761382102967,4.398107704662935,NeuralProgenitors,NeuralProgenitors4
RGMB,1,1,-11.407592606544494,-7.046635213351592,NeuralProgenitors,NeuralProgenitors1
CTNNA2,3,2,8.936212706565858,6.363881287121431,NeuralProgenitors,NeuralProgenitors3
GRIK1,3,2,8.348510909080506,6.216278252148286,NeuralProgenitors,NeuralProgenitors3
PDZRN4,5,2,8.051703619956971,5.540694412731782,NeuralProgenitors,NeuralProgenitors5
KCNQ1OT1,5,2,7.78722493648529,6.591768440746919,NeuralProgenitors,NeuralProgenitors5
UNC79,3,2,9.091493773460389,5.584213432812349,NeuralProgenitors,NeuralProgenitors3
LINC00320,5,2,5.866854834556579,4.569946465038911,NeuralProgenitors,NeuralProgenitors5
TNK2,4,2,9.98151891231537,4.800563988232271,NeuralProgenitors,NeuralProgenitors4
NR3C2,4,2,8.31479470729828,4.9865543217893995,NeuralProgenitors,NeuralProgenitors4
PLPP4,1,1,-10.465516877174377,-4.858729499435767,NeuralProgenitors,NeuralProgenitors1
NPM1,2,1,-12.272784543037414,-9.186438861346588,NeuralProgenitors,NeuralProgenitors2
COL9A1,4,2,7.932550597190857,4.508969482922212,NeuralProgenitors,NeuralProgenitors4
SCN2A,4,2,10.022208380699158,4.987560448193208,NeuralProgenitors,NeuralProgenitors4
DDX21,2,1,-12.020025086402892,-7.8405566839936816,NeuralProgenitors,NeuralProgenitors2
ARHGAP22,4,2,8.437527823448182,4.988484558605806,NeuralProgenitors,NeuralProgenitors4
SRGAP3,3,2,8.316273856163026,5.583083328747407,NeuralProgenitors,NeuralProgenitors3
PANTR1,4,2,9.154840636253358,5.039230522656099,NeuralProgenitors,NeuralProgenitors4
PTPRG,3,2,9.00478093624115,6.737186607861177,NeuralProgenitors,NeuralProgenitors3
TXNIP,4,2,8.621958899497987,3.4647485585447706,NeuralProgenitors,NeuralProgenitors4
PCDH15,3,2,8.326774764060975,6.5452958913084425,NeuralProgenitors,NeuralProgenitors3
LUC7L3,4,2,9.542461562156678,4.007737335705415,NeuralProgenitors,NeuralProgenitors4
MBD5,3,2,8.29984872341156,6.326626953625337,NeuralProgenitors,NeuralProgenitors3
HSP90AB1,2,1,-11.053653073310851,-10.014661136126861,NeuralProgenitors,NeuralProgenitors2
BBS2,5,2,6.943653273582458,5.804346260571138,NeuralProgenitors,NeuralProgenitors5
MAP1B,1,1,-11.034038376808166,-5.566467049575194,NeuralProgenitors,NeuralProgenitors1
CDH11,1,1,-10.747526478767394,-5.135199460244521,NeuralProgenitors,NeuralProgenitors1
MYOM1,4,2,10.028259444236756,4.586803612255708,NeuralProgenitors,NeuralProgenitors4
CCND1,2,1,-11.041379761695861,-8.61167294070755,NeuralProgenitors,NeuralProgenitors2
RUNX1T1,4,2,8.239292311668397,4.774769958996431,NeuralProgenitors,NeuralProgenitors4
CRISPLD2,4,2,9.366962599754334,4.622951683544771,NeuralProgenitors,NeuralProgenitors4
SNHG14,3,2,8.734893965721131,5.683273491406099,NeuralProgenitors,NeuralProgenitors3
NEGR1,3,2,8.648775267601014,5.928806480908052,NeuralProgenitors,NeuralProgenitors3
BAZ2B,5,2,7.748437094688415,6.2860233159300245,NeuralProgenitors,NeuralProgenitors5
ATRNL1,3,2,8.921059775352479,6.943896469616548,NeuralProgenitors,NeuralProgenitors3
GCLM,1,1,-10.947359871864318,-5.928847017741545,NeuralProgenitors,NeuralProgenitors1
BTG3,1,1,-10.664029908180236,-6.060691180682524,NeuralProgenitors,NeuralProgenitors1
KCNIP4,3,2,8.628883528709412,6.936350998425142,NeuralProgenitors,NeuralProgenitors3
MTSS2,4,2,8.897695708274842,4.623269257092134,NeuralProgenitors,NeuralProgenitors4
NME9,4,2,8.91793076992035,4.6417409749266065,NeuralProgenitors,NeuralProgenitors4
STK32A,3,2,8.645004439353944,6.567215141796724,NeuralProgenitors,NeuralProgenitors3
PRKN,3,2,8.601442503929139,6.189667877697603,NeuralProgenitors,NeuralProgenitors3
GAD1,1,1,-10.656774830818176,-5.2744519142869555,NeuralProgenitors,NeuralProgenitors1
